strategy_similarity_cluster_id,strategy_family,side,exit_family,strategies,sample_gt15_count,median_sample_size,best_median_net_pct,median_net_pct,median_p10_net_pct,best_robust_score,median_robust_score,median_stability_score,positive_stress_rate_pct,future_safety_pass_rate_pct,median_top_symbol_share_pct,best_strategy_id,best_sample_size,best_sample_tier,neighborhood_stability_score,source_cluster_strategies,source_cluster_best_strategy_id,source_cluster_best_robust_score
cluster_21eb56c781,state_machine_runner,long,time_decay,44,44,26.0,2.1411584690213203,2.1411584690213203,-4.224158823490143,0.0047019587214663,0.0047019587214663,0.340830625,100.0,100.0,23.07692307692308,v6_c2e83003e0971bce7b,26,early_alpha,0.3594850746268657,44,v6_c2e83003e0971bce7b,0.0047019587214663
cluster_8b8e5cc6a9,taker_flow_reversal,long,multi_tp_sl,20,20,26.0,4.275841265916824,4.275841265916824,-1.7241587862372398,0.0105238484898209,0.0105238484898209,0.4398389499999999,100.0,100.0,26.923076923076923,v6_a4f7d9011f285f6175,26,early_alpha,0.3590074626865672,42,v6_a4f7d9011f285f6175,0.0105238484898209
cluster_7d3b048cbd,premium_basis_overheat,long,multi_tp_sl,37,37,139.0,2.7758410200476646,2.7758410200476646,-2.2241588681936264,0.0028935559357702,0.0028935559357702,0.35715565,100.0,100.0,10.071942446043163,v6_aa80d176dd192532a7,139,higher_confidence_watchlist,0.3589626865671641,37,v6_aa80d176dd192532a7,0.0028935559357702
cluster_fc9949f3e9,state_machine_runner,long,runner_trail,59,59,44.0,0.857112742960453,0.857112742960453,-1.5057559125125408,0.0016993425098806,0.0014060266447812,0.332298375,100.0,100.0,34.090909090909086,v6_9d8f0150a05a1fb264,44,exploratory_watchlist,0.358410447761194,59,v6_9d8f0150a05a1fb264,0.0016993425098806
cluster_89420e9150,contrarian_crash_fade,long,trailing_stop,176,176,46.0,0.0439448980614542,0.0439448980614542,-0.8045659400522709,-0.0025550910677574,-0.0025550910677574,0.276607,0.0,100.0,34.78260869565217,v6_f26cc201e42a790321,46,exploratory_watchlist,0.3574402985074627,176,v6_f26cc201e42a790321,-0.0025550910677574
cluster_c2131da37f,freshness_strict_confirmation,long,trailing_stop,201,201,3795.0,-1.8255826085805893,-1.8255826085805893,-5.224158987402916,-0.0222764238461852,-0.0222764238461852,0.10262315,0.0,100.0,16.83794466403162,v6_bdc3e59b8c809e31de,3795,higher_confidence_watchlist,0.357320895522388,201,v6_bdc3e59b8c809e31de,-0.0222764238461852
cluster_cf3bf257e6,premium_basis_overheat,long,runner_trail,70,70,35.0,2.7136992663145065,1.913699321448803,-5.224158987402916,0.0022462635752558,0.0022134812382608,0.257340225,100.0,100.0,31.428571428571427,v6_8c19b651dd971f82b7,35,exploratory_watchlist,0.3571417910447761,70,v6_3f0f2a57d257cfbfc4,0.0022462635752558
cluster_7135c5964b,cross_channel_continuation,long,runner_trail,43,43,26.0,4.203041642904282,3.503041714429856,-3.2241586595773697,0.0067181697714328,0.0042681700217723,0.371920825,100.0,100.0,30.76923076923077,v6_9fc36871c703a98b84,26,early_alpha,0.357097014925373,87,v6_483071fb874228a762,0.0440944802463054
cluster_928b790a1b,oi_funding_continuation,long,trailing_stop,132,132,1344.0,-0.4658178426325321,-0.4658178426325321,-5.224158987402916,-0.0182391510363668,-0.0182391510363668,0.11519325,0.0,100.0,4.389880952380952,v6_51e57978ed9f852387,1344,higher_confidence_watchlist,0.356865671641791,325,v6_507ed66f56ebe2ff0b,-0.0182391510363668
cluster_97751917b6,freshness_strict_confirmation,long,state_machine,27,27,181.0,2.4883095175027847,2.068309485912323,-5.224158987402916,0.0046768463276326,0.0041325265601277,0.3754594000000001,100.0,100.0,10.497237569060774,v6_09178d4df462164b9d,181,higher_confidence_watchlist,0.356410447761194,27,v6_09178d4df462164b9d,0.0046768463276326
cluster_12dab26cd5,premium_basis_overheat,long,state_machine,13,13,103.0,0.6532284431159496,0.6532284431159496,-0.8496543392539024,0.0014807891184464,0.0014807891184464,0.419183175,100.0,100.0,7.766990291262135,v6_a5b6a58813554dd5fc,103,higher_confidence_watchlist,0.3560223880597015,13,v6_a5b6a58813554dd5fc,0.0014807891184464
cluster_7ad0eec614,contrarian_crash_fade,long,multi_tp_sl,16,16,102.0,4.275841265916824,4.275841265916824,-2.2241588681936264,0.0084400391924381,0.0084400391924381,0.413751575,100.0,100.0,7.84313725490196,v6_485acf311dacfdf474,102,higher_confidence_watchlist,0.3557835820895523,33,v6_5101cf578adfa23a79,0.0102796102324128
cluster_13567d7158,oi_funding_continuation,long,runner_trail,33,33,26.0,0.4627141170203686,0.4627141170203686,-0.5480922758579254,0.0015618381492793,0.0015618381492793,0.3874597,100.0,100.0,19.23076923076924,v6_c6a251cedcbb66f4f3,26,early_alpha,0.3557761194029851,45,v6_c6a251cedcbb66f4f3,0.0015618381492793
cluster_4229b27c14,contrarian_crash_fade,long,partial_ladder,39,39,3795.0,4.755537211894989,4.755537211894989,-5.224158987402916,0.0024143680506944,0.0024143680506944,0.36124035,100.0,100.0,16.83794466403162,v6_d7f031ac83fcfd1f9f,3795,higher_confidence_watchlist,0.3554925373134328,214,v6_86696ecce7aae00659,0.0026740594530105
cluster_1bdbcf842a,state_machine_runner,long,fixed_tp_sl,13,13,54.0,0.7758410647511482,0.7758410647511482,-0.8758855983614922,0.0033640917964279,0.0033640917964279,0.4404448750000001,100.0,100.0,16.666666666666664,v6_59254e7a5bf1c1bdff,54,validated_watchlist,0.3549477611940299,13,v6_59254e7a5bf1c1bdff,0.0033640917964279
cluster_0c50de0847,contrarian_crash_fade,long,multi_tp_sl,22,22,58.0,0.6365279667079449,0.6365279667079449,-0.4610271658748388,0.0017881753135472,0.0017881753135472,0.412536425,100.0,100.0,22.41379310344828,v6_7fd0e13cf56b0cad07,58,validated_watchlist,0.3546791044776118,22,v6_7fd0e13cf56b0cad07,0.0017881753135472
cluster_4379affc2a,state_machine_runner,long,multi_tp_sl,28,28,31.0,2.025841176509857,1.369466632604599,-2.0662643015384674,0.0051924041999131,0.0025508598560094,0.36403745,100.0,100.0,9.67741935483871,v6_d5b4c9e4dc378ead31,31,exploratory_watchlist,0.3540820895522387,28,v6_d5b4c9e4dc378ead31,0.0051924041999131
cluster_fb374ece67,freshness_strict_confirmation,long,indicator_invalidation,63,63,32.0,1.9108202308416369,1.9108202308416369,-5.224158987402916,0.0008496258342266,0.0008496258342266,0.238050575,100.0,100.0,12.5,v6_54a458436a152ecfe4,32,exploratory_watchlist,0.3540223880597015,63,v6_54a458436a152ecfe4,0.0008496258342266
cluster_0a6eaf7730,freshness_strict_confirmation,long,partial_ladder,44,44,22.0,5.1108550280332565,4.084454756230116,-2.2241588681936264,0.0119064250844446,0.0079434032863852,0.3563821625000001,100.0,100.0,45.45454545454545,v6_e629073c4da807a438,22,early_alpha,0.3535298507462686,44,v6_e629073c4da807a438,0.0119064250844446
cluster_338ebd285f,liquidity_filtered_momentum,long,multi_tp_sl,33,33,30.0,6.469406187534332,6.469406187534332,-3.2241586595773697,0.0127887686191002,0.0127887686191002,0.397915875,100.0,100.0,36.66666666666666,v6_068f1beff8bfc9632c,30,exploratory_watchlist,0.3519701492537313,60,v6_068f1beff8bfc9632c,0.0127887686191002
cluster_85f3d40539,state_machine_runner,long,runner_trail,26,26,20.0,6.726732850074768,4.957380145788193,-2.2241588681936264,0.0180710883706808,0.0118783539056777,0.394791275,100.0,100.0,20.0,v6_956428dfa967137203,20,early_alpha,0.3517835820895522,26,v6_956428dfa967137203,0.0180710883706808
cluster_be8ae41eb5,freshness_strict_confirmation,long,indicator_invalidation,39,39,25.0,2.506270818412304,2.506270818412304,-5.224158987402916,0.0054849867872893,0.0054849867872893,0.3511167,100.0,100.0,16.0,v6_d6cdece7066ad9bb7b,25,early_alpha,0.3517388059701493,39,v6_d6cdece7066ad9bb7b,0.0054849867872893
cluster_c06a777275,oi_funding_continuation,long,runner_trail,68,68,59.0,0.2268429147079587,0.2268429147079587,-0.4062248393893242,0.0023837836093269,0.0023837836093269,0.424544225,0.0,100.0,23.728813559322035,v6_03c00143a56e8f75a2,59,validated_watchlist,0.3507164179104478,79,v6_f68e1442d261a1f02f,0.0023837836093269
cluster_ac538c466a,contrarian_crash_fade,long,trailing_stop,180,180,46.0,-0.0125318067148327,-0.0125318067148327,-1.2713274918496609,-0.0037196642870269,-0.0037196642870269,0.2388282,0.0,100.0,34.78260869565217,v6_5bb410db02deadab9a,46,exploratory_watchlist,0.3503059701492537,180,v6_5bb410db02deadab9a,-0.0037196642870269
cluster_4f2d42158c,premium_basis_overheat,long,trailing_stop,132,132,37.0,0.0277681974694132,-0.0411109300330281,-0.8506129030138254,-0.0011276837277971,-0.0017074237225018,0.276199675,0.0,100.0,19.906223358908782,v6_0e68d971ff2b6e4e6a,51,validated_watchlist,0.3495,132,v6_0e68d971ff2b6e4e6a,-0.0011276837277971
cluster_8caddfda33,freshness_strict_confirmation,long,state_machine,16,16,65.0,0.7154408842325211,0.7154408842325211,-0.9592890739440918,0.0017109668433666,0.0017109668433666,0.41816615,100.0,100.0,13.846153846153848,v6_918abb7db912022f7a,65,validated_watchlist,0.3492164179104478,16,v6_918abb7db912022f7a,0.0017109668433666
cluster_e8a832c898,oi_funding_continuation,long,trailing_stop,123,123,1344.0,-0.4658178426325321,-0.4658178426325321,-5.224158987402916,-0.0179391510363668,-0.0179391510363668,0.1158435,0.0,100.0,4.389880952380952,v6_3723dd02078947931b,1344,higher_confidence_watchlist,0.3478805970149254,326,v6_d1dfa592b8b85aacb1,-0.0179391510363668
cluster_57ccb784c4,state_machine_runner,long,trailing_stop,110,110,389.0,-0.4945949651300907,-0.4945949651300907,-2.2241588681936264,-0.0099059351351112,-0.0099059351351112,0.19014485,0.0,100.0,4.113110539845758,v6_7ae333fbcb8a4a6ce7,389,higher_confidence_watchlist,0.3472537313432835,110,v6_7ae333fbcb8a4a6ce7,-0.0099059351351112
cluster_7ad0eec614,taker_flow_reversal,long,multi_tp_sl,17,17,26.0,4.275841265916824,4.275841265916824,-1.7241587862372398,0.0102796102324128,0.0102796102324128,0.4377506499999999,100.0,100.0,26.923076923076923,v6_5101cf578adfa23a79,26,early_alpha,0.3468507462686567,33,v6_5101cf578adfa23a79,0.0102796102324128
cluster_d03e680596,freshness_strict_confirmation,long,partial_ladder,47,47,22.0,5.1108550280332565,3.058054484426976,-2.2241588681936264,0.0122064250844446,0.0042803814883259,0.32567,100.0,100.0,45.45454545454545,v6_9e446a3711f0cacfdc,22,early_alpha,0.3463208955223881,47,v6_9e446a3711f0cacfdc,0.0122064250844446
cluster_f91115419a,liquidity_filtered_momentum,long,trailing_stop,141,141,433.0,-0.6675464101135731,-0.6675464101135731,-3.2241586595773697,-0.0128776257690042,-0.0128776257690042,0.1436114,0.0,100.0,13.394919168591224,v6_26cdbee97fe2cd0ecb,433,higher_confidence_watchlist,0.3457611940298508,141,v6_26cdbee97fe2cd0ecb,-0.0128776257690042
cluster_33791b9860,premium_basis_overheat,long,multi_tp_sl,44,44,25.0,7.275841385126114,7.275841385126114,-5.224158987402916,0.0101392505681514,0.0101392505681514,0.33434655,100.0,100.0,36.0,v6_e03e8b4826e7b362e4,25,early_alpha,0.345089552238806,44,v6_e03e8b4826e7b362e4,0.0101392505681514
cluster_77d946fb91,cross_channel_continuation,long,prove_or_exit,63,63,20.0,2.076142653822899,2.076142653822899,-3.2241586595773697,0.0037368929073214,0.0037368929073214,0.2930960000000001,100.0,100.0,40.0,v6_a3a4b4333f617311cf,20,early_alpha,0.3450522388059701,63,v6_a3a4b4333f617311cf,0.0037368929073214
cluster_dcc21cad69,freshness_strict_confirmation,long,trailing_stop,112,112,164.0,-0.7819495163857937,-0.7819495163857937,-2.2241588681936264,-0.0105314147848635,-0.0105314147848635,0.172377125,0.0,100.0,5.487804878048781,v6_d7cbb58e2165355e7f,164,higher_confidence_watchlist,0.3450373134328358,112,v6_d7cbb58e2165355e7f,-0.0105314147848635
cluster_58481b30af,state_machine_runner,long,trailing_stop,175,175,186.0,-0.1643614144995808,-0.1643614144995808,-5.224158987402916,-0.0078816100365482,-0.0078816100365482,0.116281575,0.0,100.0,15.053763440860216,v6_9bb4871fdb7baa3faa,186,higher_confidence_watchlist,0.3448507462686567,262,v6_9bb4871fdb7baa3faa,-0.0078816100365482
cluster_27441d5907,contrarian_crash_fade,long,multi_tp_sl,22,22,29.0,0.3758411156013608,0.3758411156013608,-0.4380799829959869,0.0015470323267392,0.0015470323267392,0.3902162,100.0,100.0,17.24137931034483,v6_7f00974354c915b147,29,early_alpha,0.3448134328358209,22,v6_7f00974354c915b147,0.0015470323267392
cluster_47a83f3c04,premium_basis_overheat,long,runner_trail,38,38,341.0,1.6644857823848724,1.6644857823848724,-2.2241588681936264,0.0014332236337661,0.0014332236337661,0.35218665,100.0,100.0,17.008797653958943,v6_264cb0a2ecbeca6f39,341,higher_confidence_watchlist,0.3445597014925373,428,v6_b324ef99510e734419,0.0253413408458232
cluster_bccc3a0fcb,oi_funding_continuation,long,partial_ladder,32,32,3795.0,4.6992227435112,4.6992227435112,-5.224158987402916,0.0025067607814073,0.0025067607814073,0.3621599,100.0,100.0,16.83794466403162,v6_3f86d763b04c12f272,3795,higher_confidence_watchlist,0.3443358208955224,32,v6_3f86d763b04c12f272,0.0025067607814073
cluster_3ce3c1449f,oi_funding_continuation,long,trailing_stop,83,83,1491.0,-0.1693801255896687,-0.1693801255896687,-0.9330765344202518,-0.0027940373255871,-0.0027940373255871,0.3098688750000001,0.0,100.0,5.8350100603621735,v6_d68ff5c7b9a5084637,1491,higher_confidence_watchlist,0.3442313432835821,264,v6_272f8482c3ab27cced,-0.0027940373255871
cluster_c13419c9f9,contrarian_crash_fade,long,trailing_stop,116,116,156.0,-0.0496105523779988,-0.5241588689386845,-2.2241588681936264,-0.0033957257146202,-0.0100246542435139,0.168042575,0.0,100.0,6.41025641025641,v6_01b81a0f0faad5fbf1,29,early_alpha,0.3438507462686567,116,v6_01b81a0f0faad5fbf1,-0.0033957257146202
cluster_56b168c435,freshness_strict_confirmation,long,partial_ladder,43,43,22.0,0.6470408290624619,0.5170784890651703,-1.2361837550997734,0.0023373176757246,0.00186881939359,0.300933675,100.0,100.0,13.636363636363637,v6_dc257a37ee579b7952,22,early_alpha,0.3433955223880596,43,v6_dc257a37ee579b7952,0.0023373176757246
cluster_338ebd285f,taker_flow_reversal,long,multi_tp_sl,27,27,30.0,6.469406187534332,6.469406187534332,-3.2241586595773697,0.0127887686191002,0.0127887686191002,0.397915875,100.0,100.0,36.66666666666666,v6_08836ea6d328536fa1,30,exploratory_watchlist,0.3433731343283582,60,v6_068f1beff8bfc9632c,0.0127887686191002
cluster_478c013d81,cross_channel_continuation,short,trailing_stop,179,179,22.0,-0.1939991721883416,-0.1939991721883416,-0.8010935038328171,-0.0026063007372431,-0.0026063007372431,0.232522275,0.0,100.0,50.0,v6_22fb648df3d5195c33,22,early_alpha,0.3433283582089552,267,v6_22fb648df3d5195c33,-0.0026063007372431
cluster_9097340346,freshness_strict_confirmation,long,partial_ladder,44,44,46.0,4.955501109361649,4.955501109361649,-5.224158987402916,0.002911776920557,0.002911776920557,0.31834575,100.0,100.0,26.08695652173913,v6_f0179bdc75b0a637f8,46,exploratory_watchlist,0.3429776119402985,44,v6_f0179bdc75b0a637f8,0.002911776920557
cluster_1887b6f038,oi_funding_continuation,long,runner_trail,28,28,92.0,0.3236569929867983,0.3236569929867983,-0.8509529754519463,0.0015218067482032,0.0015218067482032,0.395980375,100.0,100.0,43.47826086956522,v6_d1b87ab037a3f9ca9f,92,validated_watchlist,0.3423432835820895,28,v6_d1b87ab037a3f9ca9f,0.0015218067482032
cluster_bed019750d,contrarian_crash_fade,long,runner_trail,38,38,21.0,8.162666857242584,7.362666726112366,-5.224158987402916,0.0289183187393915,0.0245183183907043,0.3863482,100.0,100.0,47.61904761904761,v6_2ce2fed31c2b198334,21,early_alpha,0.3422835820895522,86,v6_2ce2fed31c2b198334,0.0289183187393915
cluster_fdfb098a01,freshness_strict_confirmation,long,partial_ladder,33,33,3795.0,4.626469314098358,4.626469314098358,-5.224158987402916,0.0022548564130067,0.0022548564130067,0.3559980749999999,100.0,100.0,16.83794466403162,v6_5f794433cd15a50ea2,3795,higher_confidence_watchlist,0.3420522388059702,33,v6_5f794433cd15a50ea2,0.0022548564130067
cluster_a988dc5931,taker_flow_reversal,long,multi_tp_sl,16,16,26.0,4.275841265916824,4.275841265916824,-1.7241587862372398,0.0105796102324128,0.0105796102324128,0.43874175,100.0,100.0,26.923076923076923,v6_9a9ca5a2449820e27a,26,early_alpha,0.3417910447761194,16,v6_9a9ca5a2449820e27a,0.0105796102324128
cluster_f898752dc9,oi_funding_continuation,long,partial_ladder,33,33,3795.0,4.6992227435112,4.6992227435112,-5.224158987402916,0.0022067607814073,0.0022067607814073,0.3557356,100.0,100.0,16.83794466403162,v6_c5c4570ed3b4d0d5b3,3795,higher_confidence_watchlist,0.3416044776119403,141,v6_c5c4570ed3b4d0d5b3,0.0022067607814073
cluster_5bc476a34c,freshness_strict_confirmation,long,fixed_tp_sl,6,6,3292.0,4.775841161608696,4.775841161608696,-5.224158987402916,0.0018183087810873,0.0018183087810873,0.3895608,100.0,100.0,4.951397326852977,v6_ff132391dc17a85b14,3292,higher_confidence_watchlist,0.3415149253731344,6,v6_ff132391dc17a85b14,0.0018183087810873
cluster_993bb80584,freshness_strict_confirmation,long,trailing_stop,136,136,215.0,-0.1545862527564168,-0.1545862527564168,-5.224158987402916,-0.0076459155947528,-0.0076459155947528,0.135160625,0.0,100.0,11.627906976744184,v6_61925db7f104a736c2,215,higher_confidence_watchlist,0.341186567164179,136,v6_61925db7f104a736c2,-0.0076459155947528
cluster_ce8cc9296a,contrarian_crash_fade,long,trailing_stop,110,110,298.0,-0.7466456852853298,-0.7466456852853298,-2.2241588681936264,-0.0101613440711051,-0.0101613440711051,0.179812625,0.0,100.0,4.697986577181208,v6_e9d2196330302c6334,298,higher_confidence_watchlist,0.3407238805970149,110,v6_e9d2196330302c6334,-0.0101613440711051
cluster_0d45b5bf77,state_machine_runner,short,state_machine,47,47,32.0,2.370789647102356,2.370789647102356,-2.2241588681936264,0.0013226184982061,0.0013226184982061,0.293382225,100.0,100.0,31.25,v6_7a7f25b3ca73848f8c,32,exploratory_watchlist,0.3403880597014925,47,v6_7a7f25b3ca73848f8c,0.0013226184982061
cluster_9a388b7e09,contrarian_crash_fade,long,trailing_stop,88,88,913.0,-0.2090291352942586,-0.2090291352942586,-0.8172492496669292,-0.0028869129030965,-0.0028869129030965,0.29307785,0.0,100.0,6.352683461117197,v6_92a255208f232e89c8,913,higher_confidence_watchlist,0.3400074626865671,264,v6_71a850c4ec2e776582,-0.0028869129030965
cluster_185bcacb91,premium_basis_overheat,short,state_machine,68,68,22.0,2.613515220582485,2.613515220582485,-5.224158987402916,0.0021124363131821,0.0021124363131821,0.215645125,100.0,100.0,31.818181818181817,v6_14c469caed6dc55c80,22,early_alpha,0.3399328358208955,68,v6_14c469caed6dc55c80,0.0021124363131821
cluster_853b466772,premium_basis_overheat,long,trailing_stop,108,108,420.0,-0.3505126805976033,-0.3505126805976033,-5.224158987402916,-0.0086811846173368,-0.0086811846173368,0.1288407,0.0,100.0,3.571428571428571,v6_7116524669d0595227,420,higher_confidence_watchlist,0.3398880597014925,644,v6_7116524669d0595227,-0.0086811846173368
cluster_381ef7b41d,contrarian_crash_fade,long,trailing_stop,112,112,1344.0,-0.4509524442255497,-0.4509524442255497,-5.224158987402916,-0.0178738027464598,-0.0178738027464598,0.11856015,0.0,100.0,4.389880952380952,v6_46c4d007e278f412ef,1344,higher_confidence_watchlist,0.3398805970149254,309,v6_021f1975444f9473cf,-0.0178738027464598
cluster_8e924a0b06,contrarian_crash_fade,long,time_decay,48,48,23.0,0.5066381767392159,0.5066381767392159,-0.2550294622778892,0.0017763038910277,0.0017763038910277,0.310870425,100.0,100.0,47.82608695652174,v6_00e00c106d4d2ac8d6,23,early_alpha,0.3395522388059701,89,v6_00e00c106d4d2ac8d6,0.0017763038910277
cluster_63e30a8b07,freshness_strict_confirmation,long,trailing_stop,110,110,164.0,-0.7819495163857937,-0.7819495163857937,-2.2241588681936264,-0.0102314147848635,-0.0102314147848635,0.172958525,0.0,100.0,5.487804878048781,v6_136dee49c47152a694,164,higher_confidence_watchlist,0.3384402985074626,110,v6_136dee49c47152a694,-0.0102314147848635
cluster_6651a31a86,premium_basis_overheat,long,partial_ladder,37,37,341.0,1.6644857823848724,1.6644857823848724,-2.2241588681936264,0.0014023253011703,0.0014023253011703,0.343435425,100.0,100.0,17.008797653958943,v6_a5e74e45e536dd9f43,341,higher_confidence_watchlist,0.3383805970149253,327,v6_72fe29fafc7ae73274,0.0218983172833919
cluster_cce3b9f86e,freshness_strict_confirmation,short,multi_tp_sl,61,61,23.0,1.275841053575277,0.8605754934251308,-1.5472473576664925,0.004056723992154,0.0015830351792275,0.281507675,100.0,100.0,34.78260869565217,v6_129dfb095d248a5a1a,23,early_alpha,0.3372014925373134,61,v6_129dfb095d248a5a1a,0.004056723992154
cluster_4b720d94a5,freshness_strict_confirmation,long,trailing_stop,22,22,764.0,0.983220711350441,0.983220711350441,-5.224158987402916,-0.0047614906176924,-0.0047614906176924,0.299921,100.0,100.0,4.057591623036649,v6_d8116c6dc83f3cccf8,764,higher_confidence_watchlist,0.3367835820895523,22,v6_d8116c6dc83f3cccf8,-0.0047614906176924
cluster_7ff4e8ee1e,message_context_breakout,long,failed_continuation,44,44,20.0,0.922849029302597,0.922849029302597,-1.2218047864735126,0.0013674977920949,0.0013674977920949,0.2869679749999999,100.0,100.0,20.0,v6_cca47a775eda70e7c6,20,early_alpha,0.3362537313432835,304,v6_934fded95b54a17d76,0.0161241919158367
cluster_db894e0bb3,contrarian_crash_fade,long,fixed_tp_sl,43,43,50.0,2.9460273683071136,2.9460273683071136,-5.224158987402916,0.0026179210627079,0.0026179210627079,0.288657575,100.0,100.0,16.0,v6_6205850b8155076539,50,validated_watchlist,0.3354701492537313,828,v6_7e87aa9703bc3be6a8,0.0244429677292704
cluster_17dc85ee94,premium_basis_overheat,long,multi_tp_sl,22,22,139.0,2.7758410200476646,2.7758410200476646,-2.2241588681936264,0.0028745174373686,0.0028745174373686,0.3551285749999999,100.0,100.0,10.071942446043163,v6_e89459a70d421de965,139,higher_confidence_watchlist,0.3354402985074627,22,v6_e89459a70d421de965,0.0028745174373686
cluster_a4fc267311,freshness_strict_confirmation,long,state_machine,22,22,3795.0,5.217424035072327,4.5174241065979,-5.224158987402916,0.0047285071605443,0.0022785074108839,0.372575925,100.0,100.0,16.83794466403162,v6_e8041d38d5c47d2e50,3795,higher_confidence_watchlist,0.3350074626865671,22,v6_e8041d38d5c47d2e50,0.0047285071605443
cluster_3b2e5a4537,state_machine_runner,long,trailing_stop,103,103,389.0,-0.4945949651300907,-0.4945949651300907,-2.2241588681936264,-0.0096059351351112,-0.0096059351351112,0.1935933,0.0,100.0,4.113110539845758,v6_cfbfa4eaadc2028a22,389,higher_confidence_watchlist,0.3348059701492537,103,v6_cfbfa4eaadc2028a22,-0.0096059351351112
cluster_baa07b49a8,state_machine_runner,long,fixed_tp_sl,39,39,42.0,2.7758410200476646,2.7758410200476646,-5.122425407171249,0.0027784584791958,0.0027784584791958,0.3120853749999999,100.0,100.0,14.285714285714285,v6_829e58495a38aebcca,42,exploratory_watchlist,0.3326044776119403,39,v6_829e58495a38aebcca,0.0027784584791958
cluster_22104f3316,contrarian_crash_fade,long,runner_trail,27,27,29.0,1.006254367530346,1.006254367530346,-1.125435996800661,0.0032042960256338,0.0018975495058298,0.340960425,100.0,100.0,13.79310344827586,v6_700930f819b637d58e,29,early_alpha,0.3324253731343284,27,v6_700930f819b637d58e,0.0032042960256338
cluster_1d3b8b1fd0,state_machine_runner,long,partial_ladder,22,22,28.0,0.4593365360051393,0.4593365360051393,-0.5240644328296185,0.0018963994059711,0.0018963994059711,0.3927135250000001,100.0,100.0,32.142857142857146,v6_6b4df70ebbc53b06b7,28,early_alpha,0.3316940298507462,22,v6_6b4df70ebbc53b06b7,0.0018963994059711
cluster_54806dc304,freshness_strict_confirmation,long,runner_trail,27,27,3795.0,5.0296105444431305,4.229610413312912,-5.224158987402916,0.0043711599433422,0.0015711594843864,0.350270125,100.0,100.0,16.83794466403162,v6_692b7bbe99eac52cc5,3795,higher_confidence_watchlist,0.3312164179104478,27,v6_692b7bbe99eac52cc5,0.0043711599433422
cluster_a3cc57a9a6,state_machine_runner,long,multi_tp_sl,16,16,420.0,4.275841265916824,1.275841053575277,-5.224158987402916,0.0196800881505012,0.0020672066632658,0.3327442500000001,100.0,100.0,3.571428571428571,v6_b017bce4e688ce11a1,420,higher_confidence_watchlist,0.3299925373134328,16,v6_b017bce4e688ce11a1,0.0196800881505012
cluster_4a8f32d64a,freshness_strict_confirmation,long,multi_tp_sl,22,22,72.0,0.6758410483598709,0.6758410483598709,-1.0869727469980717,0.0012786081600934,0.0012786081600934,0.380567,100.0,100.0,20.833333333333336,v6_9405a52fc2c4f8de85,72,validated_watchlist,0.3298283582089553,22,v6_9405a52fc2c4f8de85,0.0012786081600934
cluster_462cd8bf4b,freshness_strict_confirmation,long,runner_trail,12,12,3795.0,5.0296105444431305,5.0296105444431305,-5.224158987402916,0.0046711599433422,0.0046711599433422,0.40984785,100.0,100.0,16.83794466403162,v6_6f1749a1bf206243b4,3795,higher_confidence_watchlist,0.3293358208955223,12,v6_6f1749a1bf206243b4,0.0046711599433422
cluster_1a4deed357,contrarian_crash_fade,long,multi_tp_sl,37,37,3795.0,4.696343839168549,4.696343839168549,-5.224158987402916,0.0015072223716974,0.0015072223716974,0.325650025,100.0,100.0,16.83794466403162,v6_bacbbe5902780ac5c3,3795,higher_confidence_watchlist,0.3286417910447761,211,v6_11aa81f65a4a945ee2,0.0021015139245986
cluster_3cc2a9110e,freshness_strict_confirmation,long,multi_tp_sl,33,33,3795.0,4.68161553144455,4.68161553144455,-5.224158987402916,0.0017570781761407,0.0017570781761407,0.331777575,100.0,100.0,16.83794466403162,v6_fbeca8c99435cc802a,3795,higher_confidence_watchlist,0.3286194029850746,33,v6_fbeca8c99435cc802a,0.0017570781761407
cluster_7a4f6e6745,state_machine_runner,long,trailing_stop,106,106,1203.0,-0.5088643170893192,-0.5088643170893192,-5.224158987402916,-0.0186995895702391,-0.0186995895702391,0.113762625,0.0,100.0,3.5743973399833746,v6_2220a5f39eb349d6d5,1203,higher_confidence_watchlist,0.3275522388059701,106,v6_2220a5f39eb349d6d5,-0.0186995895702391
cluster_4af96efa6e,contrarian_crash_fade,long,state_machine,26,26,41.0,1.034717820584774,0.7197178900241852,-1.3144821859896183,0.0014406367960681,0.0014406367960681,0.38292425,100.0,100.0,36.58536585365854,v6_f1244e5781627bcb91,41,exploratory_watchlist,0.3267238805970149,340,v6_c5e785e35ceedc4aa2,0.0064066515803337
cluster_75a4160320,contrarian_crash_fade,long,runner_trail,33,33,24.0,1.1856112629175186,1.1856112629175186,-1.1842687614262104,0.0018528173794038,0.0017080507911741,0.3099946,100.0,100.0,12.5,v6_78fe1e7e63547ad45e,24,early_alpha,0.325634328358209,33,v6_81a6097f69bcdc8f50,0.0018528173794038
cluster_ca44ed3413,contrarian_crash_fade,long,trailing_stop,115,115,94.0,0.1114526065066456,0.1114526065066456,-5.224158987402916,-0.0065657427668012,-0.0065657427668012,0.1726567749999999,0.0,100.0,14.893617021276595,v6_0472f62aa0d07c4852,94,validated_watchlist,0.3246044776119403,115,v6_0472f62aa0d07c4852,-0.0065657427668012
